id,review,rating
660,"Listening to the podcast interview of Adam Grant opened my eyes to a different point of view. I do believe employees start losing interest in what they do when they don't directly see the benefits. For example, I work at Starbucks and at times i feel i keep doing the same tasks repeatedly. Until customers tell me that they might be having a horrible day, but it all changes when they come into Starbucks. When i hear that kind of feedback i definitely strive to keep on doing the best i can do. If other employments could show employees the difference they make I'm sure they would perform better and be motivated to stay.",4
660,"I agree with the gentelman that did this study. My friends are unenthused about their work and careers; and, it is because the don't beleive their work makes a difference or helps anybody out. If employers emphaised to workers that their jobs help people out, performance would be efficient and done well.",5
660,"Well after listening the interview with Adam Grant, I would like to say that I agree with him because the theory of task significance is very useful in the business field.  This is something that happens with many employees that will have motivations to help each others.  Most of the employees are willing to help people that need their help.  I believe that if everyone is willing to cooperate in a company this theory will be a great success in the working environment and the company will improve and expand much faster. ",4
660,"I really enjoyed the Task Significance segment of this podcast.  Motivating workers through showing them that their work has value and merit seems like a logical step in the move away from seeing workers as solely self-interested.  I don't think the concept is very new (we already knew for example, that charity work and giving donations leaves people with a higher sense of self worth) but the interventions were brilliant.",4
660,This is all about taking it upon yourself to make a difference through your work. It also touches of the fact that you can burn yourself out and lose sight of why you have chosen your work. It's all about motivation and self-drive to continue to your work.,4
660,"I like this podcast a lot. I learned a lot from it. I think it is a good idea to connect the users with the helpers because I think it can make a difference. Motivation is key to working hard and to stay motivated in a job is hard. At first when enter into a new environment at work, you're excited but once the work becomes routine and all you're hearing is negative feedback, the worker will loose focus and sight to what they're really there for. People find joy when they know they've helped someone; it will keep them motivated to help other more in the long run. However, if they feel that their works make no difference, they will treat it as another task that they have to get done.Definitely it is a good idea to match the two.",4
660,I really like this podcast on task significance. The material was interesting and very easy to understand. I would reccomend this website to other students who have the management course or in management major.,4
660,"From listening to the podcast, it reaffirms why I think if you give someone meaningful work and also give them a challenge to stimulate their minds as well as keep them happy via benefits at work and provide them management that is there to insure order but not intimidate you will give them a good reason to stay in your firm.",4
660,It was interesting how Adam Grant mentions showing lifeguards examples of other lifeguards who've saved lives in order to motivate them.  I feel at times my work is meaningless. Listening to this podcast on Task Significance really struck a cord with me because I thought of my own motivations at work.  It made me realize what I produce actually affects internal staff as well as the community. ,4
660,"Task significance is incredibly important for employee morale, motivation, and productivity. Believing in what you're doing, that it's meaningful, and that it makes a difference in other people's lives. It reduces employee churn, increases performance, and increases their self worth.",4
660,I found it interesting that there is invisible task significace in that car makers don't get to see the drivers of the cars they made. Task Significance is very important because it affects work for other people. This podcast is very informative for the workplace.,4
660,"I thought it was very interesting that he pointed out that task significance is important in employee satisfaction and morale.Technical Remarks:As soon as I found which podcast was the right one, it was fairly easy to listen to it.",4
660,I found this podcast interview very interesting.  I agree that providing gratification in a job will directly effect the productivity and success in the workplace.It is very important for people to know that the job they are doing makes a difference.,4
660,the explanation is very useful. i can understand that how important motivation is to job performace. having a positive impact on the the onther is on of the motivation. people will feel happy if they think they have done something meaningful and help the others.,4
660,I thought that the task significant podcast audio was great. You get a new view on how work can motivate their employees to do more work. Listening is the key in any environment in order to get great results. People like to be listened to see what can be improved within the work environment. The friendly work environment can help create a better work place for the employer and the employee.,4
660,Great explanation of how people understand that their work impact others. Task significant motivates companies and employees to do thier work and see that how thier work could benefit others. It makes people more interest in thier job and work harder.,4
660,I enjoyed this explanation of task significance and how it should be implemented within businesses.  It is more meaningful to employees when they are aware of who is benefiting from their day-to-day tasks while at work.  Especially among those occupations with high task significance. ,4
660,Adam Grant clearly and effectively explains the definition of Task Significance. There were suggestion on how to intervene in order to improve Task Significance in the workplace.,3
660,"Grant's interview was both touching and significant in my personal opinion. His interview spoke volumes to any of us who have ever had a dead end job. He says that no one has ever done a study on task significance versus task monotony of workers in a call center. Many of us have had dead end jobs, like the example in the call center where we may have not seen the significance, however those call center employees were more significant to the university than perhaps the lifeguard at the university pool, although the public perception of those two jobs is entirely opposite. Grant also states that work performance would increase if the employees actually saw their work as significant and would take a pride in their job rather than just see their job as a way to pay bills. Employers that can give this knowledge to their employees stand to be better off than those employers that cannot.",5
660,"Grant's discussion about Task Significance reminded me of our readings about social responsibility. In addition to providing benefits to you personally, the externalities associated with performing whatever task you do can benefit those around you within and outside of the organization. Well delivered.",4
660,"I think this podcast is great , i learn a lot from that.Mark  Adam did a very good job , it is important that we can learn more about financial decisions and stuffs that we don't know if we are not looking on this web site.",4
660,"I think that this interview really gave me a great idea about work experience and what to look for when going into the business world. Also, I think this podcast helped me understand the responsibility of employees and how their jobs helped them and benefit others.",5
660,In this video. Adam talks about Task significant is doing somethingwhich benefit other people. Motivation and task significant have relevant with each other. Motivation plays an important role in the workplace. Task significant are determined whether employee can be motivated to do job better.,4
660,"The Podcast on Task Significance with Adam Grant was extremely interesting. He defined task significance as any job that has a positive impact on other people and mentioned that many jobs do but that the people performing them rarely have the opportunity to see the positive effects they have had. For example he listed journalists who write articles but who never see the positive effects it has on the readers, or those who manufacture and develop pharmaceuticals that save people's live but who never get to meet the patients they have effected.He alluded that if opportunities are provided for employees to see the effects they have on others that it will provide motivation to work harder, longer and generally promote greater happiness and personal fulfillment for employees. I agree, though many of us may say we like to be selfless and do not need to see the positive results of our hard work to be honest it doesn't hurt. When someone can put a face to a person's life they change it will motivate them to continue to do good. Adam Grant's research was very interesting, conclusive and highly valuable.",5
660,"The podcast ""Task Significance, interview with AdamGrant"" is interested for me. Also, I agree with his opinion. In the company, highest postion has most power and responsbility. Manager's strong sense of responsibility and self motivation can affect their employees during the working time. Employees and the mamager are both interrelated and interact on each other. The motivation for the decision is the desire to improve the serivce to the customers. Values are most sustainable and owerful motivation.Those examples are clearly analysis the employee's working quality to help the manager to adapt his work. I think the mutable motivation brings adaptablity that can help the company become more successful in their field.",4
660,"Adam Grant does an excellent job explaining task significance.  For my graduate project, I would like to develop a program to benefit the elderly in a varity of ways.  This will, hopefully, have a positive impact on many disadvanted seniors.  To establish this ground floor business, employees will need to understand their contributions to the benefit of others (task significance) and their very unique roles in this effort.  Mr. Grant indicates that motivation (especially for less conscientous employees) can be enhanced in my project by: a)making certain all individuals connect with the elderly they are benefiting; b)finding/sharing stories with these seniors and c)creating forums to share their own stories through open conversations and providing reinforcement for this sharing.  Task significance will be included in the planning stage of this project!",5
660,The Task Significance podcast with Adam Grant brought good light on how managers should give there employees proper feedback from their jobs. It is very important to show that customers can be very appreciative towards all the little things that come with a product. The Volvo example was a great way to show why they are on top with safety precautions for the vehicles. This podcast also made me think about all my previous jobs and how I carried my behavior durring different occupations. This was a very well studied matter by Adam Grant.,4
660,"I really enjoyed the Podcast regarding ""Task Significance"" by Mark Adam.  It makes a lot of sense that in order to have motivated employees we need to show how their work makes a difference in society.  People need to know how their work benefits others.  The examples used to show how task significance has made a dramatic difference in increasing motivation among employees were extremely relevant. ",5
660,"Motivation is a key factor in the work place. People who work under a superior and see zero fruits of their labor tend to have little motivation to preform above and beyond. microsoft's surveys showed that 6 out of 10 users didn't find OS useable. The useability test lab allowed microsoft developers to first hand see what needed to be improved, why and for who. This direct motivation gave them the innitiative to make the OS more people friendly. this is task significance.",4
660,"Great podcast! I think when each employees will be motivated each organization will be benefited from that. I work in IT industry where most of the assignments are done remotely and when I feel any sort of feedback from end users, it gives me a feeling that my work is appreciated by somebody, which adds motivation to do my job even better.",4
660,"Task Significance, even though it is new term, the concept behind it is not. As long as I could remember my parents used to motivate my brothers and I to being good people. They used stories to get the point across. Example, like the boy that cried wolf, hearing that story as kids it motivated us to lie. But it is new touch using it in the business field. Is more like Personal business, because in order for task significance to work. A worker has to be personally motivated.",4
660,"I find this podcast very enlightening because it recognizes the general need for everybody to have an impact on other peoples lives through their work. I have found this to be very true in the jobs that I have worked and it also makes me consider some jobs that need a lot more feedback of their task significance. I have found some teachers and professors to be very disconnected with a large amount of their students and if they did listen to the feedback of these studnets I believe that they would be inspired to become better teachers.Recently during a workshop that I put on for accounting students I had realized my task significance when a man came up to me and told me, because my accounting workshop was so well put together, refreshing, and interactive I had inspired him to start attending our tutoring. This gave me an amazing feeling and really makes me want to better myself as a tutor so that I may make more changes of this nature to my pupils.",5
660,"I can relate to the podcast ""Task Significance: Interview with Adam Grant"" because I work at a high tech company that thrives on customer feedback to implement the next generation of processors.  I believe that feedback motivates the engineers and the company as a whole to always excel and produce a quality product for our consumers.It also translates to the individual worker.  I once told my manager that I did not see my contribution to the organization because I did not see the feedback I was used to getting.  My previous manager and peers saw that my knowledge and expertise was valuable, but I didn't feel this manager or peers was getting that.  He assured me that I was, but it made me unmotivated to do more and I became stagnant and disconnected.One of things the company tries to do is rate your work, manager, org through surveys on a quarterly basis to see your satisfaction level.  What I found out was that I was not alone in my dissatisfaction and they started to give rewards from managers and  also your peers. Every department has different customers some may be external but they can also be internal.  You could get rewards outside of your org if you help someone in a different org or worked on a project together.  It raised moral, but there was still a certain group of people that were being recognized over and over just based on monetary value.  There were people who were doing process work that reduced hours or eliminated the task altogether that were not being recognized by their managers that eventually changed.I do agree as Adam Grant stated that some of us are conscientious and have personal values, but the ones who really do well are the ones where the personal values dominate because those are the ones who love what they do at any pay and will go the extra mile.  They thrive on knowing that their small contribution helped to make a difference in another person being able to affect someone else's life or help to make a company successful in meeting their goal or mission.My company is also big on charity and volunteerism.  We as individuals and the company as a whole have donated thousands of man hours during the year and millions of dollars to crisis and charitable organizations.  To get personal thank you's from the company and the charitable organizations that what you contributed made a difference in the lives of children, families and the environment makes you want to do it over and over again.  Self-satisfaction is powerful and a great motivator.Technical Remarks:Great Site!  User Friendly and a lot of information.",4
660,"I absolutely agree with what Adam Grant has to say about Task Significance. When an employee of a company can see how his/her work is impacting other people thereby realizing the benefits they receive from it, it undoubtedly bolsters performance. It comes as a huge form of motivation as well when you see how your day to day work effects another person because you understand that you are doing your job right. Understanding one's task significance makes the employee realize his/her role in the company or organization. It acts as an agent to help the employee associate with the company better and it also ensures that they would want to work harder to have a positive impact on more people.",4
660,"i totally agree on this, i work in a field where i get to help people make their financial decisions, and i feel like i have an important say in their future. At the end of the day i get to meet people face to face and build trust so they come to me when they want a professional insight.",4
660,"Adam Grant ""Task Significance"" - having an opportunity to do work that has a positive impact on the well being of other people (social contribution)  I found Adam Grant's Task Significance, a interesting podcast to listen to. When considering the issue of work & the workplace, I agree that employees initially are productive & excited about their new job but through time, with the day-in & day-out of doing monotimous work, there is a lose of motivation, no matter how ""task significant"" their job is.  Through Grant's research with 1) Fundraiser Callers, every dollar rasied puts a person through college, scholarship students; 99% of calls get declined; quit every 2 months; by meeting 1-2 scholarship recipients, T.S. increased. 2) Life guards- read 4 articles about lifeguards saving lives; just by meeting 3-4 articles, T.S. increased. Grant was able to discover that T.S., actually increases job performance. Once an employee sees & understands their works level of T.S., they become more motivated, productive, and satisfied.",3
660,This interview made me realize my previous job's task significance which I took for granted.  If only I realized how important my job was I probably would have offered to work longer hours.  This approach to management seems to be very effective in getting yourself or anyone motivated.,5
660,"I believe that task significance is not only important for the workforce but in all parts of life. As a student, I try to perform my best not to solely land a great career but to also be a role-model to my younger siblings and a shining light for my family. In all, the podcast was very informative and touched areas that most employers and employees brush off as insignificant to business prosperity.",4
660,"The podcast ""Task Significance"" by Mark Adam was interesting for me.In the last part of his speech, he explains how the strategy work differently by person and he tells us how companies should do. I really like his second choice that we can share one story. ",4
660,"The podcast reminded me of an incident that I had while working at Fedex.  A customer came into the service center late one evening, needing to send a college application overnight.  Apparently, the deadline was the following day.  Several months later, that same customer came into the center again.  He thanked us for getting his application to the college on time.  As a result, I was able to exprience task significance first hand. ",4
660,"The podcast of ""Task Significance"" by Adam Grant states that increasing task significance actually improves job performance.  His three sugestions for managers to increase task significance include: introducing employees to people who benefit from their work, encouraging employees and customers to share stories, and creating forms for employees to share their own stories.  Employees would love to see that people benefit from their work, thus, they have motivation to perform better jobs.",4
660,It is interseting and useful. I agree with Mark Adam.Task Signigicance is very important for today's work place It can imporve peopel's job performance.It makes jobs more interesting to people and poeple will enjoy more about their jobs.,5
660,"This pod cast brought about really interesting ideas. In business job setting the overall purpos can sometimes be forgotten especially because business is very much known for being a perasonal profittable profession. When the profit starts to come in slower and slower and less and less its important to remember why exactly your doing what your doing. In the example with the call center; after seeing that what they do day in and day out really does make a difference to some one else other then their pay checks, they work harder and in turn their sales increases and so does their pay.",5
660,"I've had a lot of jobs over the years, and looking back I can see a very big difference in both my attitude and work ethic when I worked at a place which gave me low task significance. I feel like work ethic and motivation are directly related to how we see our jobs and our roles in a company. Positive reinforcement is always a great motivator, but for employers who can't always reward an employee there is task significance. Its always nice to know that the effort we put into a job is not for nothing. While many employees may start a job with high levels of motivation and a good work ethic, sometimes they can start to stray from where they first began. Becoming disconnected and losing sight of your goal is often what can lead to a slump, having constant reminders of why we so what we do is a great way to continue to reinforce our values and beliefs.",4
660,"I absolutely believe that task significance is a vital tool that more companies and employers need to take advantage of. People can often lose sight of their purpose at work when they start to forget about the impact they have on other people. Everyone wants to feel important and like they are making a difference, so it is a great motivator and reminder of why we chose that job in the first place. Firefighters for example are always in direct contact with those they are helping and are given the strength and bravery to continue to risk their lives to save others. Task significance can give an employee what they need to do anything from work harder to risking their lives on the job.",4
660,"The interview on Task Significance by Adam Grant is really good to know. Adam pointed great example about positive reinforcement to helps employees, and to see the work they do helps the company overall. Adam Grant also shown the sense of accomplishment and aligning it with the company to plan more often than not will help tremendously in the long run.",5
660,"This is a very helpful imformation and example to me. After listen ""Interview with Adam Grant"" I felt it is very important to share imformation with people related to your work. Two examples talked about in the audio are life gard and Travel company. From the example Adam is really get important imformations and life examples to help him and his cowork to improve their job qualiteis.",4
660,"""Task Significance"" ßy Adam Grants....I personally love these kinda of motivational information.  Task Significance can be related and connect to many events in others lives. Even if people do not meet who their helping, I'm sure the people getting helped appreciate the helper. Also, if someone wanted to gather stories to share, there is no need to go on a specific forum to find them. You can get positive and thrilling stories from anyone. People in general will always have some kind of interesting story to tell about themselves or about somebody they know. Just learn to ask =P Technical Remarks:Took awhile to find the button to write comments. At first I wasn't sure if it was the correct button. The sites theme is too small and cluttered if ya ask me. You should think about not style first but readability, then maybe style later on otherwise you'll lose traffic....",5
660,"The podcast ""Task Significance"" is intrestng and useful for me. It tells us how task dignificance works for people in the work. Through the task significance, co-workers can benefits each other; this aspect reminds me about team-work. Though this podcast may not talk about team-work, it tells me that we can benefit from the task significance because of the improvement on team-work. In a word, task significance is very important and useful.",4
660,"""Task Significance:Interview with Adam Grant"" After i listened this interview,the difinition of task significance leave me an impression. He said that when people do a job that could give sombady profit, we could say that its task significance.Before i listened this interview, i think that the task signfinicance only means that the work is important for your job. Just like  you tried to product a stuff, if your job could increase the quality of your stuff, it is task signficance. Compared with Ada Grant's opinion, this opinion is only cared about the stuff, but the Ada Grant's opinion care more about people,in other words its people oriented.",4
660,"The podcast on Task significance was very informative not only to business managers but also to other people that are not planning to focus on this career. He gives many examples on how task significance is important in the work place, and he also explains how managers only focus on the benefits of their employees but not the benefits the employees give to others.Technical Remarks:There wasn't any technical problems but if my professor wouldn't have given us instructions on how to find the podcast and tell us where the comment link was located it would have taken me so much time on finding the podcast.",4
660,"I really enjoyed the podcast on task significance. It gives a valuable understanding on how to make everyone involved with the company a lot more satisfied with their role. Not only will the workers be happy and productive, this will result in an overall satisfaction with the customers or target audience. It is easy to just throw money and benefits, but the feeling of a greater good is often over looked and should be focused on much more because there are a lot of people who do certain jobs for the money but aren't happy. The way the view was presented, it seems this would be much more beneficial than other incentives.",5
660," ""Task significance: Interview With Adam Grant"" leaves important messages for every person who works under workforce. Basically, he mentions about how the task significance has positively affect and educate different people whom motivate themselves in order to improve their performance or contribute their efforts in helping others or coworker etc. On the one hand, as an employer, if he/she thinks his/her job not only benefits by getting paycheck, but also benefits to other people by doing his/her responsibly, he/she will work hard and feel happy to do the job. On the other hand, task significance is look like a mirror that reflects employees' valuable contribution which encouraged them doing better from their routine jobs and give them confidence and respectability. Task significance is one of an important construction in management plan. Technical Remarks:A very clearly audio.",4
660,"From what I got out of listineng to the podcast the importance of Task significance is that it gives people motivation and the zeal of their work, according to Adam Grant's study, ""when employees are more aware of their task significance their performance increases."" However, his interventions are highly effective on subjects with ""presidential values and conscientious."" I think task significance is highly affective in almost any occupation and situation because it gives you a meaning to what you do and you become more passionate about your work instead of working only to pay the bills or because you have to.",5
660,It was interesting to hear about motivation quantitatively.  My previous manager used these sorts of techniques to bring the group to life in trying times.  It is easy to lose sight of the objectives we set for ourselves but sometimes a reminder is all we need.,4
660,"I felt that the podcast was very interesting. They could of went into more detail. However, I would suggest others to follow through their work and make sure that it is very significant. Overall, very interest but I won't listen to again. I felt that it dragged on too long.",3
660,"I think Task Significance is a very useful theory to motivate people to improve their job performences. If we can directly meet with people who are benefit from our jobs, or we can hear or see some inspiring stories that happens because of our efforts, the working efficiency will be highly increased.Truely, people tend to do the jobs that is self-interested and want to make biggest beneifts for themselves such as get more pay, promote to higher position and work less hours. However, human beings are also socialized. We require the feeling of self-satisfaction, and a feeling of being needed and demanded. If someday, some one stand in front of me and tell me that his/her life is changed because of my work, I will be proud of myself.",5
660,"Task signficance only affects certain jobs. It can only motivate certain types of people. This is why management have different managing theories for different types of jobs. The podcast is also a bit repetitive and very slow moving. The meat of the podcast could be summed up rather easily. Into a few simple points: many jobs can be improved with task signficance, task signficance can improve jobs because it motivates employees to work harder therefore turning higher earnings.",3
660,The podcast is interesting. I totally agree with Adam Grant which he mentions that task significance can motivate empolyees to work better. It is a good management method that manager can use to affect their empolyees. It gives workers a sense that they are helping people by working hardworks in a psychology way . It is a good idea that makes them to meet people they have helped. It will encourage their confidence and give them motivation to work better and more productive.,4
660,"Task significance is very interesting because it gives positive impacts on employee because it brings effective motivation and its impact on their performance. Also, it is important to know which people care about others and task significance motivate people to exercise any work with a positive action.",5
660,"I thought the video was great, it was informative and easy to understand.  I agree with what Adam has to say about Task Significance. It motivates workers to perform better on their job. Managers and employees should be more alert on having a high task significance during work because they will enjoy work more and feel satisifed helping others with their products. Therefore, task significance have a positive impact on people which is why it is highly recommended.",4
660,"The podcast on Task Significance lays out some very important details that I believe can help the management team of any department or corporation better motivate their workers.  I agree that doing anything is much more rewarding when you know exactly how it is helping people.  Feedback is a very important part of communication; when you pour all of your effort into what seems to be a blackhole and get no feedback on how your work is helping others, it becomes harder to motivate yourself to excel in your job. Seeing how one's work directly affects others makes everything more real and tangible--it allows the worker to appreciate the job and their own effort, and makes everything more worthwhile.",4
660,"I think task significance affects workers' motivation a lot. As Adam said the most important thing for management is to share the information with workers even in other department to build up the relationship. That's how managers can motivate the workers. I also like his life guard case. Life guard is a job to oversee the safety of customers, not to rescue from the emergency. So, I think management skill is also important to support the workers daily activity instead of coping with urgent problem.",5
660,The Adam Grant interview makes a lot of sense. People will take more pride in their jobs if they can actually see that it makes a difference. I think this touches on people's need to feel important and fulfilled. I also like the way that Adam researched many ways that companies use task significance to increase productivity. His evidence proves his point that people will work harder when they can actaully see the way thier efforts make a difference.,3
660,I really enjoyed listening to this podcast. Task significance is really about the employee listening to and working with the people that are using their product. It seems like the employees who do use high task significance tend to enjoy their job even more because they can see how their job is helping the people who are using their product.,4
660,Task significance gives the employee the opportunity to become involved with the product and establish a particular relationship with the user.  Motivating employees can often be tough but if you apply the concept of recognizing  their progress and seeing how their work impacts othe people by benefiting the consumer employees began to enjoy their work and stay highly motivated.Technical Remarks:a recorded video of Adam Grant would be nice.,5
660,"I enjoyed listening to this interview with Adam Grant because it shows how important task significance is. I found that having high task significance is something that managers need to be awared of because it will have an effect on both the employees and others. I like the idea of having high task significance because that would bring many positive feelings to both the employees and others. Employees will find their jobs more satisifying and meaningful, which are great gifts in return of their hard work and contributions. I personally believe that employees will be much more happier with their work, when they know that their work do make a difference in bringing positive impacts to others.",4
660,"""Task Significance: An Interview with Adam Grant""Task significance benefits and gives positive impact to other people. Jobs that make others feel happier from helping coworkers to guests. Even though these employees don’t directly interact with their guests, they are still impacting their customers greatly. I agree that it’s important for the employees to be highly motivated and be more productive to do their jobs. Higher task significance brings happier employees so that they can see that their work have high impacts.Highly enjoyed this podcast!",5
660,"While task significance is something that would be easy to measure in professions such as firefighters or Doctors, who immediatly see the effect of their efforts, it is easy to understand how, as Adam points out, employees who do not get to see proof of how their work benefits end users would lose sight of the importance of their work. The idea of implementing a sort of reward system that would in some form introduce the employees to the end user who benefits from their works is a great one, and one that would surely help stimulate productivity in people who were otherwise losing sight of its significance. ",4
660,"I think that task significance is extremely important. I think seeing and hearing how your work makes a difference in peoples lives can be very rewarding. Also like Adam Grant said about the cold callers who constantly get hung up on and yelled at, if you job doesn’t seem to make an impact, it can be very disheartening. Even though ones work might not change the world, it is still important. I believe that it is manager’s jobs to keep their employees motivated by showing them the overall picture.Technical Remarks:I am more of a visual learner rather than audio.",5
660,"The research conducted by Adam Grant's makes me realize something that I never thought of before and I agree with what this research indicates. The research is about dramatic effect of task significance on job performance which is very interesting. He talks about motivation of employees would be promoted when they have a chance to get known about how their work makes a difference in people’ life and how many benefits they offer people. The opportunity makes employees feel that they not only just do a piece of work, but also make a contribution to people",4
660,Task significance is the degree to which a job has a substantial impact on the employees or the work environment. It reveals that satisfaction ratings of the employees’ engagement are determined by perceived benefits and identification. Making a significant contribution to an organization may foster a sense of purpose and meaning. Greater perceived meaningfulness of work will be found to be associated with greater task significance.,4
660,"The podcast for Task significance was interesting to listen to. I love the idea of working of for the better of others. Helping others as you work. That was truly inspiring to listen to, and it makes you think about your working environment and behaviors. The concept is great and was explained well in the interview.Technical Remarks:It was a bit lengthy for me because I am a visual learner and an audio only podcast lost my attention here and there.",4
660,"This comment is for ""Task Singificance: An Interview with Adam Grant"".This was an interesting yet simple concept that was described.  Having worked in a marketing organization, it was interesting to see that many of the tasks we were asked to perform may not have been entirely customer focused per se.  The customer interviews may actually have been at least dual-purposed: for to increase customer satisfaction but possibly to increase employee productivity (and job satisfaction) at the same time.The interventions that were mentioned were simple yet seemingly effective methods of not only obtaining information but also providing motivation to the benefit of the customer as well as the end user, in the long run (better engineered products, more user friendly user experiences, etc).The notion of task significance seems to be a more narrowly focused relative of social responsibility.  Task significance is the positive impact on the well-being of others or that benefits others.Social responsibility is trying to ensure that what is done benefits more than just the doer.  As a previous member of the hi tech sector, it was very easy to become lost in the shuffle of the hordes of workers in the Silicon Valley chasing the almighty dollar.  WIthout task significance, employees are simply sheep following the one in front of them.I can understand how those that work in the jobs/industries that are less than desirable can feel invisible quite easily.  In fact, even in the most seemingly glamorous careers, unless the task significance is made evident, burnout is inevitable.It was indeed gratifying to meet with my customers, partners and colleagues not only to swap war stories but to share best practices.  The sense of gratification of a job well-done (from the eyes of the end user) was indeed priceless.The only other thing that I found surprising was how young Mr. Grant looks in his photo!Technical Remarks:There was a word that I couldnt quite understand. When talking about 2 types of personalities that would benefit from interventions metioned, conscienciousness and ____ processural (sp?) values.  Not exactly sure what that word was.",4
660,"That is interesting. For Task Significance I would say that high level of motivation. Organization usual motivate employee by fulfilling their need in different category including physiological need, safety and security needs, affiliation needs, esteem needs and self-actualization needs.Task significance seem can not fit in any category above; however, it works as good as any category above in totally different way. The usual needs only involve employer and employer. In term of task significance, that get the three party involved such as your client, your customer... In result, it benefit all the party involving. No matter of you are a employer or employee, you should take a moment to listen to this podcast.",4
660,"After listening to this podcast, I found it to be very true, and interesting. I completely agree that when people in the work place are aware of the help they are contributing, it causes them to perform better. It makes them want to help more people. Subconsciously I knew that task significance existed, but after hearing him speak more about it, I came to realize how much it really can affect the average person. I was especially interested in the examples that he gave on medial researchers. How much time and effort they put into medicine and finding cures. They never get to meet the lives they are saving. I really appreciate the research Adam has done because I really think he was successful in it. As far as the workers meeting the people they are helping, I think that it is quite a stretch, but it is possible and he was able to do it with some already.",4
660,"This podcast really inspired me. It was so interesting. The Task Significance have positive impact on people. It not only let managers satisfied with workers but also make them more productive!! As we see in the podcast, the bottom line for manager is that they should try give job benefit to others which looks reasonable. The Task Significance refers to provide an opportunity to people and let them to make difference. This sounds good. This is an useful method for managers.At least, i learned a lot from this podcast. Highly recommended..",4
660,"I think it is very hard to get a chance to meet the people you have changed the life of. Such as Auto mechanics, how do they even get to know the people? They're so busy most of the time, they wont have time to know the customers. Also, it is not often that the mechanics see the same customers all the time. 

I believe task significance relates more to restaurants and hospitality related jobs. But more of office jobs like the callers who call to fund raise money for scholars, is where task significance lacks.",3
660,Based on Mr. Grants interview I realized that task significance is actually really important. Most times people don't see the customers buying or using the product that a person could have helped make or produce. It is great so see that Mr. Grant has given kids the opportunity to meet with the successor that have donated to give the kids scholarship. It gives the kids the chance to thank the person without needing to write a letter and it also gives the other person a chance to meet the individual that he is helping out.,5
660,I believe everything that Adam Grant's research suggests. His talk about the dramatic effect of task significance on job performance is really interesting and shows that even being a telephone solicitor can be beneficial. Showing those doing the tasks at hand what the benefit to the recipients is pure genius. I also believe that motivation keeps the job interesting and prevents it from boring repetition.,4
660,"I am working in the airline industry, which is an Asian carrier.  Our office has received a grade A+ report today for the best performance in the first half of the year.  We have 11 sales offices in the United States and San Francisco has the best grade.  For our office receiving such a high evaluation, task significance does definitely increase job performance.  We only have 5 people in the office and we all have a very good relationship.  We help each other all the times, share the work and no complaints.  Our goal is to reach our targeted quota every quarter and has the work done.  However, I want to point out that task significance may work better within a department or a division.  It's easier to control with less people.",4
660,"I really enjoyed the podcast on this task and I believe that material presented was pretty informative. The pocast is beneficial ot the workplace and the material was really easy to follow. Also, The interviewer's voice is clear and fluently. Talk a lot of details to make people understand well. I would recomend this website to other students who have relevant class work.Technical Remarks:I experienced no technical problems while using the site. The podcast uploaded immediately and played with ease. The audio is good and clear enough.",5
